,Date,AQI,Sample_Duration,Pollutant_Type
660,1992-03-25,12,24 HOUR,88502
661,1992-04-01,26,24 HOUR,88502
662,1992-04-04,52,24 HOUR,88502
663,1992-04-08,53,24 HOUR,88502
664,1992-04-11,33,24 HOUR,88502
665,1992-04-15,45,24 HOUR,88502
666,1992-04-18,38,24 HOUR,88502
667,1992-04-22,30,24 HOUR,88502
668,1992-04-25,53,24 HOUR,88502
669,1992-04-29,48,24 HOUR,88502
670,1992-05-02,40,24 HOUR,88502
671,1992-05-06,23,24 HOUR,88502
672,1992-05-09,64,24 HOUR,88502
673,1992-05-13,54,24 HOUR,88502
674,1992-05-16,58,24 HOUR,88502
675,1992-05-20,35,24 HOUR,88502
676,1992-05-23,38,24 HOUR,88502
677,1992-05-27,46,24 HOUR,88502
678,1992-05-30,58,24 HOUR,88502
679,1992-06-03,57,24 HOUR,88502
680,1992-06-06,57,24 HOUR,88502
681,1992-06-10,58,24 HOUR,88502
682,1992-06-13,24,24 HOUR,88502
683,1992-06-17,40,24 HOUR,88502
684,1992-06-20,59,24 HOUR,88502
685,1992-06-24,49,24 HOUR,88502
686,1992-06-27,73,24 HOUR,88502
687,1992-07-01,33,24 HOUR,88502
688,1992-07-04,49,24 HOUR,88502
689,1992-07-08,48,24 HOUR,88502
690,1992-07-11,40,24 HOUR,88502
691,1992-07-15,33,24 HOUR,88502
692,1992-07-18,55,24 HOUR,88502
693,1992-07-22,36,24 HOUR,88502
694,1992-07-25,56,24 HOUR,88502
695,1992-07-29,58,24 HOUR,88502
696,1992-08-01,53,24 HOUR,88502
697,1992-08-05,36,24 HOUR,88502
698,1992-08-08,49,24 HOUR,88502
699,1992-08-12,43,24 HOUR,88502
700,1992-08-15,52,24 HOUR,88502
701,1992-08-19,45,24 HOUR,88502
702,1992-08-22,26,24 HOUR,88502
703,1992-08-26,64,24 HOUR,88502
704,1992-08-29,61,24 HOUR,88502
705,1992-09-02,53,24 HOUR,88502
706,1992-09-05,43,24 HOUR,88502
707,1992-09-09,46,24 HOUR,88502
708,1992-09-12,55,24 HOUR,88502
709,1992-09-16,23,24 HOUR,88502
710,1992-09-19,53,24 HOUR,88502
711,1992-09-23,47,24 HOUR,88502
712,1992-09-26,48,24 HOUR,88502
713,1992-09-30,51,24 HOUR,88502
714,1992-10-03,28,24 HOUR,88502
715,1992-10-21,55,24 HOUR,88502
716,1992-10-24,26,24 HOUR,88502
717,1992-10-28,24,24 HOUR,88502
718,1992-10-31,12,24 HOUR,88502
719,1992-11-04,37,24 HOUR,88502
720,1992-11-07,58,24 HOUR,88502
721,1992-11-11,47,24 HOUR,88502
722,1992-11-14,17,24 HOUR,88502
723,1992-11-18,100,24 HOUR,88502
724,1992-11-25,33,24 HOUR,88502
725,1992-11-28,57,24 HOUR,88502
726,1992-12-02,19,24 HOUR,88502
727,1992-12-05,27,24 HOUR,88502
728,1992-12-09,4,24 HOUR,88502
729,1992-12-12,19,24 HOUR,88502
730,1992-12-16,21,24 HOUR,88502
731,1992-12-19,7,24 HOUR,88502
732,1992-12-26,5,24 HOUR,88502
733,1992-12-30,4,24 HOUR,88502
734,1992-01-22,48,24 HOUR,81102
735,1992-01-29,84,24 HOUR,81102
736,1992-02-06,66,24 HOUR,81102
737,1992-02-06,61,24 HOUR,81102
738,1992-02-12,9,24 HOUR,81102
739,1992-02-12,5,24 HOUR,81102
740,1992-02-18,19,24 HOUR,81102
741,1992-02-18,18,24 HOUR,81102
742,1992-02-24,47,24 HOUR,81102
743,1992-02-24,40,24 HOUR,81102
744,1992-03-07,18,24 HOUR,81102
745,1992-03-07,13,24 HOUR,81102
746,1992-03-11,58,24 HOUR,81102
747,1992-03-13,44,24 HOUR,81102
748,1992-03-13,31,24 HOUR,81102
749,1992-03-19,54,24 HOUR,81102
750,1992-03-19,43,24 HOUR,81102
751,1992-03-25,31,24 HOUR,81102
752,1992-03-25,24,24 HOUR,81102
753,1992-03-31,32,24 HOUR,81102
754,1992-03-31,27,24 HOUR,81102
755,1992-04-06,43,24 HOUR,81102
756,1992-04-06,59,24 HOUR,81102
757,1992-04-12,25,24 HOUR,81102
758,1992-04-12,19,24 HOUR,81102
759,1992-04-30,31,24 HOUR,81102
760,1992-04-30,30,24 HOUR,81102
761,1992-05-06,35,24 HOUR,81102
762,1992-05-06,25,24 HOUR,81102
763,1992-05-12,40,24 HOUR,81102
764,1992-05-12,33,24 HOUR,81102
765,1992-05-18,51,24 HOUR,81102
766,1992-05-18,44,24 HOUR,81102
767,1992-05-24,42,24 HOUR,81102
768,1992-05-24,32,24 HOUR,81102
769,1992-05-30,53,24 HOUR,81102
770,1992-05-30,47,24 HOUR,81102
771,1992-06-05,54,24 HOUR,81102
772,1992-06-05,41,24 HOUR,81102
773,1992-06-11,68,24 HOUR,81102
774,1992-06-11,52,24 HOUR,81102
775,1992-06-17,48,24 HOUR,81102
776,1992-06-17,42,24 HOUR,81102
777,1992-06-23,53,24 HOUR,81102
778,1992-06-23,45,24 HOUR,81102
779,1992-06-29,31,24 HOUR,81102
780,1992-06-29,25,24 HOUR,81102
781,1992-07-05,30,24 HOUR,81102
782,1992-07-05,26,24 HOUR,81102
783,1992-07-11,26,24 HOUR,81102
784,1992-07-11,16,24 HOUR,81102
785,1992-07-17,52,24 HOUR,81102
786,1992-07-17,38,24 HOUR,81102
787,1992-07-23,39,24 HOUR,81102
788,1992-07-23,29,24 HOUR,81102
789,1992-07-29,55,24 HOUR,81102
790,1992-07-29,47,24 HOUR,81102
791,1992-08-04,57,24 HOUR,81102
792,1992-08-04,47,24 HOUR,81102
793,1992-08-09,39,24 HOUR,81102
794,1992-08-15,56,24 HOUR,81102
795,1992-08-28,63,24 HOUR,81102
796,1992-08-28,54,24 HOUR,81102
797,1992-09-09,63,24 HOUR,81102
798,1992-09-09,53,24 HOUR,81102
799,1992-10-09,80,24 HOUR,81102
800,1992-10-09,68,24 HOUR,81102
801,1992-10-15,70,24 HOUR,81102
802,1992-10-15,63,24 HOUR,81102
803,1992-10-21,48,24 HOUR,81102
804,1992-10-21,42,24 HOUR,81102
805,1992-10-27,66,24 HOUR,81102
806,1992-10-27,59,24 HOUR,81102
807,1992-11-02,59,24 HOUR,81102
808,1992-11-02,51,24 HOUR,81102
809,1992-11-08,72,24 HOUR,81102
810,1992-11-08,64,24 HOUR,81102
811,1992-11-14,80,24 HOUR,81102
812,1992-11-14,72,24 HOUR,81102
813,1992-11-20,45,24 HOUR,81102
814,1992-11-20,34,24 HOUR,81102
815,1992-11-26,45,24 HOUR,81102
816,1992-12-02,57,24 HOUR,81102
817,1992-12-08,37,24 HOUR,81102
818,1992-12-14,45,24 HOUR,81102
819,1992-12-14,41,24 HOUR,81102
820,1992-12-20,47,24 HOUR,81102
821,1992-12-20,43,24 HOUR,81102
822,1992-12-26,20,24 HOUR,81102
823,1992-12-26,20,24 HOUR,81102
824,1992-01-01,35,24 HOUR,81102
825,1992-01-07,12,24 HOUR,81102
826,1992-01-13,55,24 HOUR,81102
827,1992-01-19,30,24 HOUR,81102
828,1992-01-25,36,24 HOUR,81102
829,1992-01-31,57,24 HOUR,81102
830,1992-03-01,19,24 HOUR,81102
831,1992-04-18,32,24 HOUR,81102
832,1992-04-24,48,24 HOUR,81102
833,1992-08-10,41,24 HOUR,81102
834,1992-08-16,31,24 HOUR,81102
835,1992-08-22,43,24 HOUR,81102
836,1992-09-03,26,24 HOUR,81102
837,1992-09-15,55,24 HOUR,81102
838,1992-09-21,54,24 HOUR,81102
839,1992-09-27,59,24 HOUR,81102
840,1992-10-03,42,24 HOUR,81102
841,1993-01-02,20,24 HOUR,88502
842,1993-01-06,24,24 HOUR,88502
843,1993-01-09,5,24 HOUR,88502
844,1993-01-16,10,24 HOUR,88502
845,1993-01-23,37,24 HOUR,88502
846,1993-01-27,7,24 HOUR,88502
847,1993-01-30,60,24 HOUR,88502
848,1993-02-03,8,24 HOUR,88502
849,1993-02-06,14,24 HOUR,88502
850,1993-02-13,33,24 HOUR,88502
851,1993-02-17,8,24 HOUR,88502
852,1993-02-20,3,24 HOUR,88502
853,1993-02-24,9,24 HOUR,88502
854,1993-02-27,17,24 HOUR,88502
855,1993-03-03,43,24 HOUR,88502
856,1993-03-06,24,24 HOUR,88502
857,1993-03-10,57,24 HOUR,88502
858,1993-03-13,29,24 HOUR,88502
859,1993-03-17,12,24 HOUR,88502
860,1993-03-20,51,24 HOUR,88502
861,1993-03-24,13,24 HOUR,88502
862,1993-03-27,16,24 HOUR,88502
863,1993-04-03,26,24 HOUR,88502
864,1993-04-07,35,24 HOUR,88502
865,1993-04-10,41,24 HOUR,88502
866,1993-04-14,36,24 HOUR,88502
867,1993-04-17,29,24 HOUR,88502
868,1993-04-21,43,24 HOUR,88502
869,1993-04-24,32,24 HOUR,88502
870,1993-04-28,57,24 HOUR,88502
871,1993-05-01,55,24 HOUR,88502
872,1993-05-05,25,24 HOUR,88502
873,1993-05-08,43,24 HOUR,88502
874,1993-05-12,25,24 HOUR,88502
875,1993-05-15,54,24 HOUR,88502
876,1993-05-19,66,24 HOUR,88502
877,1993-05-22,41,24 HOUR,88502
878,1993-05-26,14,24 HOUR,88502
879,1993-05-29,46,24 HOUR,88502
880,1993-06-02,21,24 HOUR,88502
881,1993-06-05,10,24 HOUR,88502
882,1993-06-09,47,24 HOUR,88502
883,1993-06-12,45,24 HOUR,88502
884,1993-06-16,47,24 HOUR,88502
885,1993-06-19,39,24 HOUR,88502
886,1993-06-23,54,24 HOUR,88502
887,1993-06-26,48,24 HOUR,88502
888,1993-06-30,49,24 HOUR,88502
889,1993-07-03,35,24 HOUR,88502
890,1993-07-07,60,24 HOUR,88502
891,1993-07-10,65,24 HOUR,88502
892,1993-07-14,42,24 HOUR,88502
893,1993-07-17,52,24 HOUR,88502
894,1993-07-21,39,24 HOUR,88502
895,1993-07-24,46,24 HOUR,88502
896,1993-07-31,59,24 HOUR,88502
897,1993-08-04,55,24 HOUR,88502
898,1993-08-07,51,24 HOUR,88502
899,1993-08-11,51,24 HOUR,88502
900,1993-08-14,53,24 HOUR,88502
901,1993-08-18,47,24 HOUR,88502
902,1993-08-21,52,24 HOUR,88502
903,1993-08-25,65,24 HOUR,88502
904,1993-08-28,42,24 HOUR,88502
905,1993-09-01,44,24 HOUR,88502
906,1993-09-04,43,24 HOUR,88502
907,1993-09-08,56,24 HOUR,88502
908,1993-09-11,58,24 HOUR,88502
909,1993-09-15,56,24 HOUR,88502
910,1993-09-18,34,24 HOUR,88502
911,1993-09-22,57,24 HOUR,88502
912,1993-09-25,43,24 HOUR,88502
913,1993-09-29,37,24 HOUR,88502
914,1993-10-02,55,24 HOUR,88502
915,1993-10-09,39,24 HOUR,88502
916,1993-10-16,18,24 HOUR,88502
917,1993-10-20,25,24 HOUR,88502
918,1993-10-23,37,24 HOUR,88502
919,1993-10-27,40,24 HOUR,88502
920,1993-10-30,26,24 HOUR,88502
921,1993-11-03,38,24 HOUR,88502
922,1993-11-06,38,24 HOUR,88502
923,1993-11-10,78,24 HOUR,88502
924,1993-11-13,32,24 HOUR,88502
925,1993-11-17,25,24 HOUR,88502
926,1993-11-20,40,24 HOUR,88502
927,1993-11-24,70,24 HOUR,88502
928,1993-11-27,16,24 HOUR,88502
929,1993-12-01,36,24 HOUR,88502
930,1993-12-04,82,24 HOUR,88502
931,1993-12-08,18,24 HOUR,88502
932,1993-12-11,13,24 HOUR,88502
933,1993-12-15,21,24 HOUR,88502
934,1993-12-18,19,24 HOUR,88502
935,1993-12-22,25,24 HOUR,88502
936,1993-12-25,20,24 HOUR,88502
937,1993-12-29,27,24 HOUR,88502
938,1993-10-04,59,24 HOUR,81102
939,1993-10-04,62,24 HOUR,81102
940,1993-10-04,52,24 HOUR,81102
941,1993-10-10,58,24 HOUR,81102
942,1993-10-10,61,24 HOUR,81102
943,1993-10-10,52,24 HOUR,81102
944,1993-10-16,25,24 HOUR,81102
945,1993-10-16,27,24 HOUR,81102
946,1993-10-16,23,24 HOUR,81102
947,1993-10-22,72,24 HOUR,81102
948,1993-10-22,73,24 HOUR,81102
949,1993-10-22,64,24 HOUR,81102
950,1993-10-28,71,24 HOUR,81102
951,1993-10-28,72,24 HOUR,81102
952,1993-10-28,64,24 HOUR,81102
953,1993-11-03,73,24 HOUR,81102
954,1993-11-03,72,24 HOUR,81102
955,1993-11-03,65,24 HOUR,81102
956,1993-11-09,76,24 HOUR,81102
957,1993-11-09,77,24 HOUR,81102
958,1993-11-09,68,24 HOUR,81102
959,1993-11-15,54,24 HOUR,81102
960,1993-11-15,54,24 HOUR,81102
961,1993-11-15,46,24 HOUR,81102
962,1993-11-21,75,24 HOUR,81102
963,1993-11-21,77,24 HOUR,81102
964,1993-11-21,69,24 HOUR,81102
965,1993-11-27,63,24 HOUR,81102
966,1993-11-27,64,24 HOUR,81102
967,1993-11-27,57,24 HOUR,81102
968,1993-12-03,71,24 HOUR,81102
969,1993-12-03,70,24 HOUR,81102
970,1993-12-03,65,24 HOUR,81102
971,1993-12-09,30,24 HOUR,81102
972,1993-12-09,30,24 HOUR,81102
973,1993-12-09,23,24 HOUR,81102
974,1993-12-15,44,24 HOUR,81102
975,1993-12-15,44,24 HOUR,81102
976,1993-12-15,39,24 HOUR,81102
977,1993-12-21,35,24 HOUR,81102
978,1993-12-21,37,24 HOUR,81102
979,1993-12-27,63,24 HOUR,81102
980,1993-12-27,62,24 HOUR,81102
981,1993-01-02,19,24 HOUR,81102
982,1993-01-02,19,24 HOUR,81102
983,1993-01-07,7,24 HOUR,81102
984,1993-01-07,6,24 HOUR,81102
985,1993-01-13,13,24 HOUR,81102
986,1993-01-13,10,24 HOUR,81102
987,1993-01-19,28,24 HOUR,81102
988,1993-01-19,27,24 HOUR,81102
989,1993-01-25,53,24 HOUR,81102
990,1993-01-25,51,24 HOUR,81102
991,1993-02-06,44,24 HOUR,81102
992,1993-02-06,41,24 HOUR,81102
993,1993-02-12,31,24 HOUR,81102
994,1993-02-12,28,24 HOUR,81102
995,1993-02-18,15,24 HOUR,81102
996,1993-02-18,12,24 HOUR,81102
997,1993-02-24,17,24 HOUR,81102
998,1993-02-24,12,24 HOUR,81102
999,1993-03-02,51,24 HOUR,81102
1000,1993-03-02,51,24 HOUR,81102
1001,1993-03-08,43,24 HOUR,81102
1002,1993-03-08,34,24 HOUR,81102
1003,1993-03-14,25,24 HOUR,81102
1004,1993-03-14,21,24 HOUR,81102
1005,1993-03-20,31,24 HOUR,81102
1006,1993-03-20,27,24 HOUR,81102
1007,1993-03-26,8,24 HOUR,81102
1008,1993-03-26,6,24 HOUR,81102
1009,1993-04-01,14,24 HOUR,81102
1010,1993-04-01,11,24 HOUR,81102
1011,1993-04-07,39,24 HOUR,81102
1012,1993-04-07,33,24 HOUR,81102
1013,1993-04-13,40,24 HOUR,81102
1014,1993-04-13,32,24 HOUR,81102
1015,1993-04-19,32,24 HOUR,81102
1016,1993-04-19,25,24 HOUR,81102
1017,1993-04-25,28,24 HOUR,81102
1018,1993-04-25,22,24 HOUR,81102
1019,1993-05-01,57,24 HOUR,81102
1020,1993-05-01,51,24 HOUR,81102
1021,1993-05-07,41,24 HOUR,81102
1022,1993-05-07,30,24 HOUR,81102
1023,1993-05-13,47,24 HOUR,81102
1024,1993-05-13,36,24 HOUR,81102
1025,1993-05-19,43,24 HOUR,81102
1026,1993-05-19,36,24 HOUR,81102
1027,1993-05-31,20,24 HOUR,81102
1028,1993-05-31,16,24 HOUR,81102
1029,1993-06-06,10,24 HOUR,81102
1030,1993-06-06,7,24 HOUR,81102
1031,1993-06-12,31,24 HOUR,81102
1032,1993-06-12,33,24 HOUR,81102
1033,1993-06-18,47,24 HOUR,81102
1034,1993-06-18,40,24 HOUR,81102
1035,1993-06-24,58,24 HOUR,81102
1036,1993-06-24,52,24 HOUR,81102
1037,1993-06-30,52,24 HOUR,81102
1038,1993-06-30,51,24 HOUR,81102
1039,1993-07-06,49,24 HOUR,81102
1040,1993-07-06,52,24 HOUR,81102
1041,1993-07-12,48,24 HOUR,81102
1042,1993-07-12,48,24 HOUR,81102
1043,1993-07-18,37,24 HOUR,81102
1044,1993-07-18,30,24 HOUR,81102
1045,1993-07-24,38,24 HOUR,81102
1046,1993-07-24,27,24 HOUR,81102
1047,1993-07-30,49,24 HOUR,81102
1048,1993-07-30,40,24 HOUR,81102
1049,1993-08-05,51,24 HOUR,81102
1050,1993-08-05,43,24 HOUR,81102
1051,1993-08-11,43,24 HOUR,81102
1052,1993-08-11,35,24 HOUR,81102
1053,1993-08-17,53,24 HOUR,81102
1054,1993-08-17,42,24 HOUR,81102
1055,1993-08-23,56,24 HOUR,81102
1056,1993-08-23,49,24 HOUR,81102
1057,1993-08-29,41,24 HOUR,81102
1058,1993-08-29,31,24 HOUR,81102
1059,1993-09-04,57,24 HOUR,81102
1060,1993-09-04,52,24 HOUR,81102
1061,1993-09-10,69,24 HOUR,81102
1062,1993-09-10,58,24 HOUR,81102
1063,1993-09-16,77,24 HOUR,81102
1064,1993-09-16,66,24 HOUR,81102
1065,1993-09-22,64,24 HOUR,81102
1066,1993-09-22,45,24 HOUR,81102
1067,1993-09-28,72,24 HOUR,81102
1068,1993-09-28,61,24 HOUR,81102
1069,1993-01-31,49,24 HOUR,81102
1070,1993-05-25,12,24 HOUR,81102
1071,1993-12-23,37,24 HOUR,81102
1072,1993-12-29,57,24 HOUR,81102
1073,1994-01-01,47,24 HOUR,88502
1074,1994-01-05,46,24 HOUR,88502
1075,1994-01-08,7,24 HOUR,88502
1076,1994-01-12,17,24 HOUR,88502
1077,1994-01-15,55,24 HOUR,88502
1078,1994-01-19,23,24 HOUR,88502
1079,1994-01-22,37,24 HOUR,88502
1080,1994-01-26,13,24 HOUR,88502
1081,1994-01-29,38,24 HOUR,88502
1082,1994-02-02,18,24 HOUR,88502
1083,1994-02-05,7,24 HOUR,88502
1084,1994-02-09,23,24 HOUR,88502
1085,1994-02-12,12,24 HOUR,88502
1086,1994-02-16,10,24 HOUR,88502
1087,1994-02-19,3,24 HOUR,88502
1088,1994-02-23,29,24 HOUR,88502
1089,1994-02-26,53,24 HOUR,88502
1090,1994-03-02,18,24 HOUR,88502
1091,1994-03-05,43,24 HOUR,88502
1092,1994-03-09,38,24 HOUR,88502
1093,1994-03-12,24,24 HOUR,88502
1094,1994-03-16,51,24 HOUR,88502
1095,1994-03-19,53,24 HOUR,88502
1096,1994-03-23,28,24 HOUR,88502
1097,1994-03-26,30,24 HOUR,88502
1098,1994-03-30,58,24 HOUR,88502
1099,1994-04-02,60,24 HOUR,88502
1100,1994-04-06,37,24 HOUR,88502
1101,1994-04-09,11,24 HOUR,88502
1102,1994-04-13,43,24 HOUR,88502
1103,1994-04-16,56,24 HOUR,88502
1104,1994-04-20,76,24 HOUR,88502
1105,1994-04-23,38,24 HOUR,88502
1106,1994-04-27,15,24 HOUR,88502
1107,1994-04-30,52,24 HOUR,88502
1108,1994-05-04,69,24 HOUR,88502
1109,1994-05-07,13,24 HOUR,88502
1110,1994-05-11,86,24 HOUR,88502
1111,1994-05-14,99,24 HOUR,88502
1112,1994-05-18,34,24 HOUR,88502
1113,1994-05-21,85,24 HOUR,88502
1114,1994-05-25,71,24 HOUR,88502
1115,1994-05-28,102,24 HOUR,88502
1116,1994-06-01,74,24 HOUR,88502
1117,1994-06-04,74,24 HOUR,88502
1118,1994-06-08,58,24 HOUR,88502
1119,1994-06-11,63,24 HOUR,88502
1120,1994-06-15,64,24 HOUR,88502
1121,1994-06-18,67,24 HOUR,88502
1122,1994-06-22,80,24 HOUR,88502
1123,1994-06-25,84,24 HOUR,88502
1124,1994-06-29,99,24 HOUR,88502
1125,1994-07-02,133,24 HOUR,88502
1126,1994-07-06,100,24 HOUR,88502
1127,1994-07-09,74,24 HOUR,88502
1128,1994-07-13,113,24 HOUR,88502
1129,1994-07-16,97,24 HOUR,88502
1130,1994-07-20,90,24 HOUR,88502
1131,1994-07-23,90,24 HOUR,88502
1132,1994-07-27,98,24 HOUR,88502
1133,1994-07-30,118,24 HOUR,88502
1134,1994-08-03,89,24 HOUR,88502
1135,1994-08-06,90,24 HOUR,88502
1136,1994-08-10,67,24 HOUR,88502
1137,1994-08-13,56,24 HOUR,88502
1138,1994-08-17,71,24 HOUR,88502
1139,1994-08-20,58,24 HOUR,88502
1140,1994-08-24,57,24 HOUR,88502
1141,1994-08-27,87,24 HOUR,88502
1142,1994-08-31,54,24 HOUR,88502
1143,1994-09-03,53,24 HOUR,88502
1144,1994-09-07,38,24 HOUR,88502
1145,1994-09-10,52,24 HOUR,88502
1146,1994-09-14,46,24 HOUR,88502
1147,1994-09-17,25,24 HOUR,88502
1148,1994-09-21,31,24 HOUR,88502
1149,1994-09-24,30,24 HOUR,88502
1150,1994-09-28,12,24 HOUR,88502
1151,1994-10-01,40,24 HOUR,88502
1152,1994-10-05,14,24 HOUR,88502
1153,1994-10-08,29,24 HOUR,88502
1154,1994-10-12,35,24 HOUR,88502
1155,1994-10-15,24,24 HOUR,88502
1156,1994-10-19,25,24 HOUR,88502
1157,1994-10-22,48,24 HOUR,88502
1158,1994-10-26,70,24 HOUR,88502
1159,1994-10-29,67,24 HOUR,88502
1160,1994-11-02,56,24 HOUR,88502
1161,1994-11-05,19,24 HOUR,88502
1162,1994-11-09,26,24 HOUR,88502
1163,1994-11-12,25,24 HOUR,88502
1164,1994-11-16,13,24 HOUR,88502
1165,1994-11-19,10,24 HOUR,88502
1166,1994-11-23,15,24 HOUR,88502
1167,1994-11-26,7,24 HOUR,88502
1168,1994-11-30,12,24 HOUR,88502
1169,1994-12-03,5,24 HOUR,88502
1170,1994-12-07,48,24 HOUR,88502
1171,1994-12-10,7,24 HOUR,88502
1172,1994-12-14,3,24 HOUR,88502
1173,1994-12-17,12,24 HOUR,88502
1174,1994-12-21,14,24 HOUR,88502
1175,1994-12-24,9,24 HOUR,88502
1176,1994-12-28,7,24 HOUR,88502
1177,1994-12-31,16,24 HOUR,88502
1178,1994-01-02,32,24 HOUR,81102
1179,1994-01-02,35,24 HOUR,81102
1180,1994-01-08,43,24 HOUR,81102
1181,1994-01-08,45,24 HOUR,81102
1182,1994-01-08,44,24 HOUR,81102
1183,1994-01-14,76,24 HOUR,81102
1184,1994-01-14,75,24 HOUR,81102
1185,1994-01-14,72,24 HOUR,81102
1186,1994-01-20,67,24 HOUR,81102
1187,1994-01-20,68,24 HOUR,81102
1188,1994-01-20,63,24 HOUR,81102
1189,1994-01-26,17,24 HOUR,81102
1190,1994-01-26,16,24 HOUR,81102
1191,1994-01-26,15,24 HOUR,81102
1192,1994-02-01,49,24 HOUR,81102
1193,1994-02-01,49,24 HOUR,81102
1194,1994-02-01,48,24 HOUR,81102
1195,1994-02-07,8,24 HOUR,81102
1196,1994-02-07,9,24 HOUR,81102
1197,1994-02-07,9,24 HOUR,81102
1198,1994-02-13,26,24 HOUR,81102
1199,1994-02-13,26,24 HOUR,81102
1200,1994-02-13,23,24 HOUR,81102
1201,1994-02-19,10,24 HOUR,81102
1202,1994-02-19,10,24 HOUR,81102
1203,1994-02-19,9,24 HOUR,81102
1204,1994-02-25,49,24 HOUR,81102
1205,1994-02-25,50,24 HOUR,81102
1206,1994-02-25,46,24 HOUR,81102
1207,1994-03-03,44,24 HOUR,81102
1208,1994-03-03,44,24 HOUR,81102
1209,1994-03-03,33,24 HOUR,81102
1210,1994-03-09,40,24 HOUR,81102
1211,1994-03-09,43,24 HOUR,81102
1212,1994-03-09,34,24 HOUR,81102
1213,1994-03-15,56,24 HOUR,81102
1214,1994-03-15,56,24 HOUR,81102
1215,1994-03-15,43,24 HOUR,81102
1216,1994-03-21,34,24 HOUR,81102
1217,1994-03-21,36,24 HOUR,81102
1218,1994-03-21,23,24 HOUR,81102
1219,1994-03-27,24,24 HOUR,81102
1220,1994-03-27,26,24 HOUR,81102
1221,1994-03-27,18,24 HOUR,81102
1222,1994-04-08,20,24 HOUR,81102
1223,1994-04-08,21,24 HOUR,81102
1224,1994-04-08,10,24 HOUR,81102
1225,1994-04-14,43,24 HOUR,81102
1226,1994-04-14,44,24 HOUR,81102
1227,1994-04-14,41,24 HOUR,81102
1228,1994-04-20,45,24 HOUR,81102
1229,1994-04-20,46,24 HOUR,81102
1230,1994-04-20,31,24 HOUR,81102
1231,1994-04-26,7,24 HOUR,81102
1232,1994-04-26,9,24 HOUR,81102
1233,1994-04-26,6,24 HOUR,81102
1234,1994-05-02,31,24 HOUR,81102
1235,1994-05-02,32,24 HOUR,81102
1236,1994-05-02,22,24 HOUR,81102
1237,1994-05-08,15,24 HOUR,81102
1238,1994-05-08,15,24 HOUR,81102
1239,1994-05-08,7,24 HOUR,81102
1240,1994-05-14,53,24 HOUR,81102
1241,1994-05-14,54,24 HOUR,81102
1242,1994-05-14,42,24 HOUR,81102
1243,1994-05-20,24,24 HOUR,81102
1244,1994-05-20,25,24 HOUR,81102
1245,1994-05-20,17,24 HOUR,81102
1246,1994-05-26,44,24 HOUR,81102
1247,1994-05-26,46,24 HOUR,81102
1248,1994-05-26,31,24 HOUR,81102
1249,1994-06-01,31,24 HOUR,81102
1250,1994-06-01,31,24 HOUR,81102
1251,1994-06-01,22,24 HOUR,81102
1252,1994-06-13,37,24 HOUR,81102
1253,1994-06-13,40,24 HOUR,81102
1254,1994-06-13,26,24 HOUR,81102
1255,1994-06-19,44,24 HOUR,81102
1256,1994-06-19,45,24 HOUR,81102
1257,1994-06-19,34,24 HOUR,81102
1258,1994-06-25,49,24 HOUR,81102
1259,1994-06-25,49,24 HOUR,81102
1260,1994-06-25,35,24 HOUR,81102
1261,1994-07-01,54,24 HOUR,81102
1262,1994-07-01,55,24 HOUR,81102
1263,1994-07-01,42,24 HOUR,81102
1264,1994-07-07,57,24 HOUR,81102
1265,1994-07-07,57,24 HOUR,81102
1266,1994-07-07,45,24 HOUR,81102
1267,1994-07-13,56,24 HOUR,81102
1268,1994-07-13,56,24 HOUR,81102
1269,1994-07-13,45,24 HOUR,81102
1270,1994-07-19,57,24 HOUR,81102
1271,1994-07-19,31,24 HOUR,81102
1272,1994-07-25,44,24 HOUR,81102
1273,1994-07-25,31,24 HOUR,81102
1274,1994-07-31,40,24 HOUR,81102
1275,1994-07-31,26,24 HOUR,81102
1276,1994-08-06,55,24 HOUR,81102
1277,1994-08-06,55,24 HOUR,81102
1278,1994-08-06,42,24 HOUR,81102
1279,1994-08-10,61,24 HOUR,81102
1280,1994-08-10,58,24 HOUR,81102
1281,1994-08-12,57,24 HOUR,81102
1282,1994-08-12,57,24 HOUR,81102
1283,1994-08-12,40,24 HOUR,81102
1284,1994-08-18,62,24 HOUR,81102
1285,1994-08-18,63,24 HOUR,81102
1286,1994-08-18,39,24 HOUR,81102
1287,1994-08-24,57,24 HOUR,81102
1288,1994-08-24,57,24 HOUR,81102
1289,1994-08-30,55,24 HOUR,81102
1290,1994-08-30,55,24 HOUR,81102
1291,1994-08-30,38,24 HOUR,81102
1292,1994-09-05,52,24 HOUR,81102
1293,1994-09-05,54,24 HOUR,81102
1294,1994-09-05,33,24 HOUR,81102
1295,1994-09-11,34,24 HOUR,81102
1296,1994-09-11,37,24 HOUR,81102
1297,1994-09-11,19,24 HOUR,81102
1298,1994-09-17,52,24 HOUR,81102
1299,1994-09-17,53,24 HOUR,81102
1300,1994-09-17,35,24 HOUR,81102
1301,1994-09-23,55,24 HOUR,81102
1302,1994-09-23,60,24 HOUR,81102
1303,1994-09-23,49,24 HOUR,81102
1304,1994-09-29,27,24 HOUR,81102
1305,1994-09-29,27,24 HOUR,81102
1306,1994-09-29,20,24 HOUR,81102
1307,1994-10-05,14,24 HOUR,81102
1308,1994-10-05,16,24 HOUR,81102
1309,1994-10-05,12,24 HOUR,81102
